Rank,CommentDate,Date,RestaurantName,Comment,Address,StarRating,NumberOfReviews,Style,Price,predicted_sentiment,LengthReview,positive score,negative score,neutral score,compound score,x1,x2,cleaned
221,2023-04-30,2023-09-17,Carlitos Gardel Argentine Steakhouse,Pros-Herbert is the best server ever-the chimichurri sauce is to die for-flank steak is delicious-burrata salad is really goodCons-no private parking but street only-wasn't a fan of the ribeye cap-pricey-they charge for water,"7963 Melrose Ave Los Angeles, CA 90046",4.4,1259,"Argentine, Steakhouses",$$$$,negative,225,0.071,0.134,0.795,-0.3167,0.33811104405552206,0.6428571428571429,"['best', 'server', 'chimichurri', 'sauce', 'die', 'steak', 'salad', 'really', 'private', 'parking', 'street', 'fan', 'ribeye', 'charge', 'water']"
221,2023-09-09,2023-09-17,Carlitos Gardel Argentine Steakhouse,First time at this restaurant! Nice ambiance and Guy was a very nice server! The food was delicious and definitely worth the price! The wine was delicious and they have a long wine selection. Definitely going back.,"7963 Melrose Ave Los Angeles, CA 90046",4.4,1259,"Argentine, Steakhouses",$$$$,positive,214,0.434,0.0,0.566,0.966,0.9832025749346208,0.6428571428571429,"['first', 'time', 'restaurant', 'nice', 'ambiance', 'guy', 'nice', 'server', 'food', 'delicious', 'definitely', 'worth', 'price', 'wine', 'delicious', 'long', 'wine', 'selection', 'definitely', 'going', 'back']"
221,2023-09-03,2023-09-17,Carlitos Gardel Argentine Steakhouse,"This is the BEST steakhouse in Los Angeles. The lamb chops, the ribeye cap, sides. and desserts are all to die for.","7963 Melrose Ave Los Angeles, CA 90046",4.4,1259,"Argentine, Steakhouses",$$$$,positive,115,0.171,0.135,0.694,0.2577,0.6269865218265942,0.6428571428571429,"['best', 'steakhouse', 'los', 'angeles', 'lamb', 'chops', 'ribeye', 'cap', 'sides', 'desserts', 'die']"
221,2023-08-23,2023-09-17,Carlitos Gardel Argentine Steakhouse,"Carlitos Gardel has been an Argentinian steakhouse I've been wanting to visit for years. Armenian family-owned from Argentina with a lot of delicious varieties of entrees, appetizers, wine, desserts, and coffee/tea. We were delighted with our service and for meeting Gerard. It's clear that there is a lot attention to detail and genuine care about the cuisine and the culture that impacts the entire experience.The ambiance in the outdoors patio was intimate, lively and clean. It was a fun time. I really liked the lamb chops, the gnocchi and the cappuccino!PARKING:Valet or street perking if you're lucky","7963 Melrose Ave Los Angeles, CA 90046",4.4,1259,"Argentine, Steakhouses",$$$$,positive,607,0.249,0.0,0.751,0.9796,0.9900422450211225,0.6428571428571429,"['carlitos', 'gardel', 'argentinian', 'steakhouse', 'wanting', 'visit', 'years', 'armenian', 'argentina', 'lot', 'delicious', 'varieties', 'entrees', 'appetizers', 'wine', 'desserts', 'delighted', 'service', 'meeting', 'gerard', 'clear', 'lot', 'attention', 'detail', 'genuine', 'care', 'cuisine', 'culture', 'impacts', 'entire', 'ambiance', 'outdoors', 'patio', 'intimate', 'lively', 'clean', 'fun', 'time', 'really', 'liked', 'lamb', 'chops', 'gnocchi', 'cappuccino', 'parking', 'valet', 'street', 'perking', 'lucky']"
221,2023-08-17,2023-09-17,Carlitos Gardel Argentine Steakhouse,"Carlitos Gardel is a true gem for Argentinian cuisine. The mouth-watering steaks, cooked to perfection, and the rich selection of Argentinian wines never disappoint.The intimate, old-world ambiance, coupled with exceptional service, makes for a memorable dining experience.This is a must-visit for all food lovers.","7963 Melrose Ave Los Angeles, CA 90046",4.4,1259,"Argentine, Steakhouses",$$$$,positive,314,0.267,0.0,0.733,0.926,0.9630858982096158,0.6428571428571429,"['carlitos', 'gardel', 'true', 'gem', 'argentinian', 'cuisine', 'steaks', 'cooked', 'perfection', 'rich', 'selection', 'argentinian', 'wines', 'never', 'intimate', 'ambiance', 'coupled', 'exceptional', 'service', 'makes', 'memorable', 'dining', 'food', 'lovers']"
221,2023-08-05,2023-09-17,Carlitos Gardel Argentine Steakhouse,"The food was great, i especially loved the steak and cream of asparagus soup! Our server was Guy, he was really nice and patient, he explained each dish to us and fully answered all our questions. I wish the vibe of the restaurant was a little different because I can't understand it.","7963 Melrose Ave Los Angeles, CA 90046",4.4,1259,"Argentine, Steakhouses",$$$$,positive,284,0.246,0.0,0.754,0.9369,0.9685676926171797,0.6428571428571429,"['food', 'great', 'especially', 'loved', 'steak', 'cream', 'asparagus', 'soup', 'server', 'guy', 'really', 'nice', 'patient', 'explained', 'dish', 'us', 'fully', 'answered', 'questions', 'wish', 'vibe', 'restaurant', 'little', 'different', 'ca', 'understand']"
221,2023-07-30,2023-09-17,Carlitos Gardel Argentine Steakhouse,Oh My Goodness this restaurant was AMAZING! Our server GUY was exceptional! His suggestions were ON POINT!  His attention to detail and service was extraordinary. The ambience was wonderful. The host was gracious. The food was delicious.  This is an experience I would recommend to anyone.,"7963 Melrose Ave Los Angeles, CA 90046",4.4,1259,"Argentine, Steakhouses",$$$$,positive,289,0.36,0.0,0.64,0.9716,0.9860189096761215,0.6428571428571429,"['oh', 'goodness', 'restaurant', 'amazing', 'server', 'guy', 'exceptional', 'suggestions', 'point', 'attention', 'detail', 'service', 'extraordinary', 'ambience', 'wonderful', 'host', 'gracious', 'food', 'delicious', 'experience', 'would', 'recommend', 'anyone']"
221,2023-07-22,2023-09-17,Carlitos Gardel Argentine Steakhouse,"Amazing food, great service from Guy. Best restaurant I've been to in LA. I have recommended it to three friends already.","7963 Melrose Ave Los Angeles, CA 90046",4.4,1259,"Argentine, Steakhouses",$$$$,positive,121,0.531,0.0,0.469,0.9517,0.9760108630054316,0.6428571428571429,"['amazing', 'food', 'great', 'service', 'guy', 'best', 'restaurant', 'la', 'recommended', 'three', 'friends', 'already']"
223,2023-09-09,2023-09-17,Kuya Lord,"Really cannot say enough good things about Kuya Lord. From the food to the service to the quality to the coziness of the dining room - it's all five stars across the board from me.I'd actually never heard of this spot before heading up to the LA area for a work trip. The guy I was with, though, he not only knew about Kuya Lord but was very excited for us to try it out. Luckily, we had a couple of hours to kill between events and this place was close enough for a quick lunch.The dining room was pretty packed when we arrived, though ""pretty packed"" here means there were two larger parties already posted up at their tables. The dining area is tight, so be prepared.We decided to share a couple dishes: the Lechon Kawali rice bowl (pork belly, rice, salad, $25) and the Beef Tocino bowl (short ribs with egg, $26). We also each got a glass of their honey calamansi juice ($7 each) and - because we're crazy - decided to share the calamansi pie $(10.50).The first bites of the Lechon rice bowl instantly transported me to my youth, to being in a family kitchen with my mom and aunties, to hearing my uncles talking about the proper marinade for the beef, the best way to sear in the flavors, the perfect pairings as sides. The Tocino bowl made me pause - beef still whole on my tongue - to appreciate the complexity of the flavors and the juiciness of the meat.To say we both enjoyed the meals would be an understatement. We're still talking about the food to this day - and this was only the second meal we'd ever shared together. The power of good food, man! Building relationships and memories without even trying.The honey calamansi juice was refreshing, a bit tart and slightly sweet. The calamansi pie was...well, it was a bit much after all that food. We got through a quarter of it before having to tap, but it had a nice bite from the calamansi, and a smooth texture to the filling. I wish we could have taken it back with us, but we had several more hours in the car before we could get back to our hotel, so that wasn't an option.We both very much enjoyed our quick (though slightly expensive) meal here and acknowledge our new friendship was built over the dishes and the conversations we had while in the dining room.","5003 Melrose Ave Los Angeles, CA 90038",4.4,178,"Barbeque, Filipino, Noodles",$$,positive,2233,0.151,0.032,0.817,0.9954,0.9979883323274995,0.6428571428571429,"['really', 'say', 'enough', 'good', 'things', 'kuya', 'lord', 'food', 'service', 'quality', 'coziness', 'dining', 'room', 'five', 'stars', 'across', 'board', 'actually', 'never', 'heard', 'spot', 'heading', 'la', 'area', 'work', 'trip', 'guy', 'though', 'knew', 'kuya', 'lord', 'excited', 'us', 'try', 'luckily', 'couple', 'hours', 'kill', 'events', 'place', 'close', 'enough', 'quick', 'dining', 'room', 'pretty', 'packed', 'arrived', 'though', 'pretty', 'packed', 'means', 'two', 'larger', 'parties', 'already', 'posted', 'tables', 'dining', 'area', 'tight', 'decided', 'share', 'couple', 'dishes', 'lechon', 'kawali', 'rice', 'bowl', 'pork', 'belly', 'rice', 'salad', 'beef', 'tocino', 'bowl', 'short', 'ribs', 'egg', 'also', 'got', 'glass', 'honey', 'calamansi', 'juice', 'crazy', 'decided', 'share', 'calamansi', 'pie', 'first', 'bites', 'lechon', 'rice', 'bowl', 'instantly', 'transported', 'youth', 'family', 'kitchen', 'mom', 'aunties', 'hearing', 'uncles', 'talking', 'proper', 'marinade', 'beef', 'best', 'way', 'sear', 'flavors', 'perfect', 'pairings', 'sides', 'tocino', 'bowl', 'made', 'pause', 'beef', 'still', 'whole', 'tongue', 'appreciate', 'complexity', 'flavors', 'juiciness', 'say', 'enjoyed', 'meals', 'would', 'understatement', 'still', 'talking', 'food', 'day', 'second', 'meal', 'ever', 'shared', 'together', 'power', 'good', 'food', 'man', 'building', 'relationships', 'memories', 'without', 'even', 'honey', 'calamansi', 'juice', 'refreshing', 'bit', 'tart', 'slightly', 'sweet', 'calamansi', 'pie', 'well', 'bit', 'much', 'food', 'got', 'quarter', 'tap', 'nice', 'bite', 'calamansi', 'smooth', 'texture', 'filling', 'wish', 'could', 'taken', 'back', 'us', 'several', 'hours', 'car', 'could', 'get', 'back', 'hotel', 'much', 'enjoyed', 'quick', 'though', 'slightly', 'expensive', 'meal', 'acknowledge', 'new', 'friendship', 'built', 'dishes', 'conversations', 'dining', 'room']"
223,2023-09-09,2023-09-17,Kuya Lord,"Been here a couple of times and really wanted to love it. Food was greasy, flavors were so salty and it was way overpriced. $58 for three super mediocre things.We had:Laing goodJava rice so oily & salty and the shaved onions came out of a package, not fresh.Calamansi juice $7 each! And it tasted gross.Skip it.Try Spoon & Pork or L.A. Rose.","5003 Melrose Ave Los Angeles, CA 90038",4.4,178,"Barbeque, Filipino, Noodles",$$,positive,341,0.134,0.0,0.866,0.8643,0.9320559243612955,0.6428571428571429,"['couple', 'times', 'really', 'wanted', 'love', 'food', 'greasy', 'flavors', 'salty', 'way', 'overpriced', 'three', 'super', 'mediocre', 'laing', 'goodjava', 'rice', 'oily', 'salty', 'shaved', 'onions', 'came', 'package', 'juice', 'tasted', 'spoon', 'pork', 'rose']"
223,2023-09-07,2023-09-17,Kuya Lord,"This is definitely a hole in the wall in a hard to find parking location but once you do, it's so worth it! I loved every plate that I tried, especially the fish. It's a little pricy but they have great portions. The service was self serve for a lot of items but I prefer that rather than asking for everything from a server all the time. The location is small and cozy and it has a cool ambiance. I would definitely come back here again!","5003 Melrose Ave Los Angeles, CA 90038",4.4,178,"Barbeque, Filipino, Noodles",$$,positive,438,0.251,0.013,0.736,0.976,0.988231744115872,0.6428571428571429,"['definitely', 'hole', 'wall', 'hard', 'find', 'parking', 'location', 'worth', 'loved', 'every', 'plate', 'tried', 'especially', 'fish', 'little', 'pricy', 'great', 'portions', 'service', 'self', 'serve', 'lot', 'items', 'prefer', 'rather', 'asking', 'everything', 'server', 'time', 'location', 'small', 'cozy', 'cool', 'ambiance', 'would', 'definitely', 'come', 'back']"
223,2023-09-06,2023-09-17,Kuya Lord,Super good & a little different than other Pilipino places which I like.  Even their desserts r worth an order.,"5003 Melrose Ave Los Angeles, CA 90038",4.4,178,"Barbeque, Filipino, Noodles",$$,positive,111,0.483,0.0,0.517,0.8807,0.9403037618185476,0.6428571428571429,"['super', 'good', 'little', 'different', 'pilipino', 'places', 'like', 'even', 'desserts', 'r', 'worth', 'order']"
223,2023-09-04,2023-09-17,Kuya Lord,"Kuya Lord is great if you want proper Filipino cuisine. It's one chef and one employee that manages the front. Order at the counter and sit where you find a spot. This place is very small & if you have a large group get it for takeaway. Food prep is slow, but you know what? It's one person & he's pumping out freaking delicious food. So don't be a jerk and be patient. Loved the LAING, LECHON KAWALI, PORK MAMI, LECHON KAWALI RICE BOWL, and the PANCIT CHAMI. ENJOY!VPS: There's only street parking & I ubered just to keep my sanity. :)","5003 Melrose Ave Los Angeles, CA 90038",4.4,178,"Barbeque, Filipino, Noodles",$$,positive,536,0.189,0.033,0.778,0.9561,0.9782236974451821,0.6428571428571429,"['kuya', 'lord', 'great', 'want', 'proper', 'filipino', 'cuisine', 'one', 'chef', 'one', 'employee', 'manages', 'front', 'order', 'counter', 'sit', 'find', 'spot', 'place', 'small', 'large', 'group', 'get', 'takeaway', 'food', 'prep', 'slow', 'know', 'one', 'person', 'pumping', 'freaking', 'delicious', 'food', 'jerk', 'patient', 'loved', 'laing', 'lechon', 'kawali', 'pork', 'mami', 'lechon', 'kawali', 'rice', 'bowl', 'pancit', 'chami', 'enjoy', 'vps', 'street', 'parking', 'ubered', 'keep', 'sanity']"
223,2023-08-30,2023-09-17,Kuya Lord,"I got the lechon kawali tray and it's perfect for 2 people. It comes with 2 scoops of rice, noodles, pickled papaya and a side of vinegar sauce. All the flavors paired well with each other. Lechon was perfectly cooked and the Java rice had such good garlic taste.The noodles were slightly too rich and got saltier the more I ate. It was tamed by the cabbage, so I wish there was more of that.Parking is tricky. You will need to find street parking which is tough and there is rarely any space in the residential neighborhoods.","5003 Melrose Ave Los Angeles, CA 90038",4.4,178,"Barbeque, Filipino, Noodles",$$,positive,526,0.186,0.029,0.784,0.9559,0.978123114061557,0.6428571428571429,"['got', 'lechon', 'kawali', 'tray', 'perfect', 'people', 'comes', 'scoops', 'rice', 'noodles', 'pickled', 'papaya', 'side', 'vinegar', 'sauce', 'flavors', 'paired', 'well', 'lechon', 'perfectly', 'cooked', 'java', 'rice', 'good', 'garlic', 'noodles', 'slightly', 'rich', 'got', 'saltier', 'ate', 'tamed', 'cabbage', 'wish', 'tricky', 'need', 'find', 'street', 'parking', 'tough', 'rarely', 'space', 'residential', 'neighborhoods']"
223,2023-08-30,2023-09-17,Kuya Lord,Food was bomb! Super broad range of flavors and felt like a home cooked meal will be coming back. Friendly staff as well and cool open kitchen!,"5003 Melrose Ave Los Angeles, CA 90038",4.4,178,"Barbeque, Filipino, Noodles",$$,positive,143,0.386,0.085,0.529,0.8856,0.9427680547173607,0.6428571428571429,"['food', 'bomb', 'super', 'broad', 'range', 'flavors', 'felt', 'like', 'home', 'cooked', 'meal', 'coming', 'back', 'friendly', 'staff', 'well', 'cool', 'open', 'kitchen']"
223,2023-08-27,2023-09-17,Kuya Lord,The tocino was really good. Probably the best I've ever had. The food is a bit pricey but the quality is there. I would definitely go back in the future.,"5003 Melrose Ave Los Angeles, CA 90038",4.4,178,"Barbeque, Filipino, Noodles",$$,positive,153,0.248,0.0,0.752,0.8045,0.901981492657413,0.6428571428571429,"['tocino', 'really', 'good', 'probably', 'best', 'ever', 'food', 'bit', 'pricey', 'quality', 'would', 'definitely', 'go', 'back', 'future']"
223,2023-08-23,2023-09-17,Kuya Lord,"We've been wanting to check out Kuya Lord! It was nice to have classic dishes served in unique ways. We had the Lechon Kawali and Lucenachon rice bowl. Both were tasty and has its unique flair while having some traditional components.  The place is on a busy street, but parking was easy since we went after 1pm. Kuya Lord himself was there and a pleasure to chat with. Service was also quick.","5003 Melrose Ave Los Angeles, CA 90038",4.4,178,"Barbeque, Filipino, Noodles",$$,positive,393,0.142,0.0,0.858,0.902,0.9510158921746128,0.6428571428571429,"['wanting', 'check', 'kuya', 'lord', 'nice', 'classic', 'dishes', 'served', 'unique', 'ways', 'lechon', 'kawali', 'lucenachon', 'rice', 'bowl', 'tasty', 'unique', 'flair', 'traditional', 'components', 'place', 'busy', 'street', 'parking', 'easy', 'since', 'went', 'kuya', 'lord', 'pleasure', 'chat', 'service', 'also', 'quick']"
223,2023-08-16,2023-09-17,Kuya Lord,"Being half filipino, I always have a soft spot for all things filipino as well as the cuisine so getting to take a bite of this in LA really reminded me of home","5003 Melrose Ave Los Angeles, CA 90038",4.4,178,"Barbeque, Filipino, Noodles",$$,positive,160,0.068,0.0,0.932,0.2732,0.6347817340575337,0.6428571428571429,"['half', 'filipino', 'always', 'soft', 'spot', 'things', 'filipino', 'well', 'cuisine', 'getting', 'take', 'bite', 'la', 'really', 'reminded', 'home']"
224,2023-09-07,2023-09-17,Angry Chickz,"Fast service, great ambiance and fresh ingredients across the board! Great stop for quick eats. Pull up & stay eatin!","5065 Hollywood Blvd Ste 102 Los Angeles, CA 90027",4.7,1148,"Southern, Comfort Food, Chicken Shop",$$,positive,117,0.392,0.078,0.53,0.8715,0.9356769261717964,0.8571428571428571,"['fast', 'service', 'great', 'ambiance', 'fresh', 'ingredients', 'across', 'board', 'great', 'stop', 'quick', 'eats', 'pull', 'stay', 'eatin']"
224,2023-09-04,2023-09-17,Angry Chickz,"Staff here is super friendly and always in a great mood. The food is always delicious and made to order. Super fresh and doesn't have the fast food taste other hot chicken shops have, you can tell they make it fresh and use fresh ingredients. Love that they have parking and have indoor and outdoor seating.","5065 Hollywood Blvd Ste 102 Los Angeles, CA 90027",4.7,1148,"Southern, Comfort Food, Chicken Shop",$$,positive,307,0.394,0.0,0.606,0.9833,0.9919030376181854,0.8571428571428571,"['staff', 'super', 'friendly', 'always', 'great', 'mood', 'food', 'always', 'delicious', 'made', 'order', 'super', 'fresh', 'fast', 'food', 'taste', 'hot', 'chicken', 'shops', 'tell', 'make', 'fresh', 'use', 'fresh', 'ingredients', 'love', 'parking', 'indoor', 'outdoor', 'seating']"
224,2023-09-04,2023-09-17,Angry Chickz,Great food. Very sweet and nice lady at the register. (I am writing about the Hollywood restaurant). Always smiling and willing to help,"5065 Hollywood Blvd Ste 102 Los Angeles, CA 90027",4.7,1148,"Southern, Comfort Food, Chicken Shop",$$,positive,135,0.473,0.0,0.527,0.9447,0.9724904445785556,0.8571428571428571,"['great', 'food', 'sweet', 'nice', 'lady', 'register', 'writing', 'hollywood', 'restaurant', 'always', 'smiling', 'willing', 'help']"
224,2023-08-18,2023-09-17,Angry Chickz,"I ordered a Loaded Mac, it came ahead of time and it was delicious, It wasn't greasy and the chicken was on point, they have delicious things.","5065 Hollywood Blvd Ste 102 Los Angeles, CA 90027",4.7,1148,"Southern, Comfort Food, Chicken Shop",$$,positive,142,0.243,0.0,0.757,0.8126,0.9060551196942266,0.8571428571428571,"['ordered', 'loaded', 'mac', 'came', 'ahead', 'time', 'delicious', 'greasy', 'chicken', 'point', 'delicious', 'things']"
224,2023-08-06,2023-09-17,Angry Chickz,"Brenden was incredibly helpful in helping me choose what to order when I had never visited before, and was also very kind - 5 star service!","5065 Hollywood Blvd Ste 102 Los Angeles, CA 90027",4.7,1148,"Southern, Comfort Food, Chicken Shop",$$,positive,139,0.323,0.0,0.677,0.8605,0.93014484007242,0.8571428571428571,"['brenden', 'incredibly', 'helpful', 'helping', 'choose', 'order', 'never', 'visited', 'also', 'kind', 'star', 'service']"
224,2023-07-16,2023-09-17,Angry Chickz,It's aiight! Gave the leftover fries to a homeless manChicken strips were over seasonedI got the jalapeño rub which was suggested by cashierGonna have to go on a diet this week,"5065 Hollywood Blvd Ste 102 Los Angeles, CA 90027",4.7,1148,"Southern, Comfort Food, Chicken Shop",$$,neutral,176,0.0,0.0,1.0,0.0,0.49738483202574935,0.8571428571428571,"['aiight', 'gave', 'leftover', 'fries', 'homeless', 'manchicken', 'strips', 'seasonedi', 'got', 'jalapeño', 'rub', 'suggested', 'cashiergonna', 'go', 'diet', 'week']"
224,2023-07-11,2023-09-17,Angry Chickz,"I've tried Howlin' Ray's, Dave's Hot Chicken, and Angry Chickz.If I were to rate each of these places SOLELY based on taste (of the chicken and not anything else), I'd give Howlin' a 10, Angry Chickz a 9.5, and Dave's an 8.Service wise, Dave's takes the win, but Howlin' is a close second.Accessibility wise, Dave's wins by default cus it has the most locations and stays open the latest depending on the location you go to.Wait wise, Angry Chickz takes the win.Parking wise, I've never had an issue finding a spot at Angry Chickz.If I were to compare these places based on sides, then Angry Chickz has my vote because their cole slaw, pickles, mac n cheese, and buttery rice are FIRE! Plus, I don't like bread (which is why I mainly stick to tenders), so the fact that they offer rice is a complete game changer.Fries from all three places are equally good.Other than flavor, 2 reasons why Howlin' Ray's has an advantage over the other two:1) It travels slightly better than the other two (I've dined in and ordered take out from all 3 places)2) For Angry Chickz and Dave's, if you order anything above medium or hot, the flavor significantly goes down and the spice overpowers the taste. However, with Howlin', I've ordered every spice level on the spectrum (even howlin', which put me in pain for 3.5 days), and as spicy as the food may have been,I was still always able to taste the flavor.But anyway, I'll say this.If I were doing take out, I'd choose Howlin over Angry Chickz. If I were dining in, it'd just be a coin toss between the two. Or I'd choose based on the wait time for each place.","5065 Hollywood Blvd Ste 102 Los Angeles, CA 90027",4.7,1148,"Southern, Comfort Food, Chicken Shop",$$,negative,1598,0.098,0.117,0.784,-0.799,0.09555421444377386,0.8571428571428571,"['tried', 'howlin', 'ray', 'dave', 'hot', 'chicken', 'angry', 'rate', 'places', 'solely', 'based', 'taste', 'chicken', 'anything', 'else', 'give', 'howlin', 'angry', 'chickz', 'dave', 'wise', 'dave', 'takes', 'win', 'howlin', 'close', 'wise', 'dave', 'wins', 'default', 'cus', 'locations', 'stays', 'open', 'latest', 'depending', 'location', 'go', 'wise', 'angry', 'chickz', 'takes', 'wise', 'never', 'issue', 'finding', 'spot', 'angry', 'compare', 'places', 'based', 'sides', 'angry', 'chickz', 'vote', 'cole', 'slaw', 'pickles', 'mac', 'n', 'cheese', 'buttery', 'rice', 'fire', 'plus', 'like', 'bread', 'mainly', 'stick', 'tenders', 'fact', 'offer', 'rice', 'complete', 'game', 'three', 'places', 'equally', 'flavor', 'reasons', 'howlin', 'ray', 'advantage', 'travels', 'slightly', 'better', 'two', 'dined', 'ordered', 'take', 'places', 'angry', 'chickz', 'dave', 'order', 'anything', 'medium', 'hot', 'flavor', 'significantly', 'goes', 'spice', 'overpowers', 'taste', 'however', 'howlin', 'ordered', 'every', 'spice', 'level', 'spectrum', 'even', 'howlin', 'put', 'pain', 'days', 'spicy', 'food', 'may', 'still', 'always', 'able', 'taste', 'anyway', 'say', 'take', 'choose', 'howlin', 'angry', 'chickz', 'dining', 'coin', 'toss', 'two', 'choose', 'based', 'wait', 'time', 'place']"
224,2023-06-14,2023-09-17,Angry Chickz,This is how it looks yummy sandwich I get it with no sauce my wife loves the sauce it's .service is great . The place looks amazing .,"5065 Hollywood Blvd Ste 102 Los Angeles, CA 90027",4.7,1148,"Southern, Comfort Food, Chicken Shop",$$,positive,133,0.403,0.059,0.538,0.93,0.9650975658821164,0.8571428571428571,"['looks', 'yummy', 'sandwich', 'get', 'sauce', 'wife', 'loves', 'sauce', 'great', 'place', 'looks', 'amazing']"
224,2023-06-08,2023-09-17,Angry Chickz,"Amazing service from two gentleman, food was great (little better than the Ceres location if you ask me). Definitely a must visit.","5065 Hollywood Blvd Ste 102 Los Angeles, CA 90027",4.7,1148,"Southern, Comfort Food, Chicken Shop",$$,positive,130,0.443,0.0,0.557,0.926,0.9630858982096158,0.8571428571428571,"['amazing', 'service', 'two', 'gentleman', 'food', 'great', 'little', 'better', 'ceres', 'location', 'ask', 'definitely', 'must', 'visit']"
224,2023-06-04,2023-09-17,Angry Chickz,Jose and Frances were amazing! Great customer service will definitely be back  First time trying this and we loved it. Perfect meal after visiting the museum of love.,"5065 Hollywood Blvd Ste 102 Los Angeles, CA 90027",4.7,1148,"Southern, Comfort Food, Chicken Shop",$$,positive,166,0.508,0.0,0.492,0.9741,0.9872762019714343,0.8571428571428571,"['jose', 'frances', 'amazing', 'great', 'customer', 'service', 'definitely', 'back', 'first', 'time', 'trying', 'loved', 'perfect', 'meal', 'visiting', 'museum', 'love']"
225,2022-12-07,2023-09-17,Phenakite,"The service, food, and presentation were excellent.   We will look forward to another visit.  Well worth the money.","1370 N St Andrews Pl Los Angeles, CA 90028",4.4,21,Diners,$$$$,positive,115,0.339,0.0,0.661,0.7717,0.8854858177429089,0.6428571428571429,"['service', 'food', 'presentation', 'excellent', 'look', 'forward', 'another', 'visit', 'well', 'worth', 'money']"
225,2022-10-29,2023-09-17,Phenakite,"The food and flavors of Phenakite are in a league of its own. I knew it might be special after having been to her Porridge & Puffs restaurant before the pandemic. Chef Minh Phan curates her menu so thoughtfully, and to watch her in the kitchen is to watch an artist and chef building every dish with love. The mochi dish is not only delicious but an event that awes and inspires (I didn't take a pic so as not to ruin the surprise). Excited to see what the future brings for this chef and her food.","1370 N St Andrews Pl Los Angeles, CA 90028",4.4,21,Diners,$$$$,positive,498,0.168,0.019,0.813,0.9409,0.9705793602896802,0.6428571428571429,"['food', 'flavors', 'phenakite', 'league', 'knew', 'might', 'special', 'porridge', 'puffs', 'restaurant', 'pandemic', 'chef', 'minh', 'phan', 'curates', 'menu', 'thoughtfully', 'watch', 'kitchen', 'watch', 'artist', 'chef', 'building', 'every', 'dish', 'love', 'mochi', 'dish', 'delicious', 'event', 'awes', 'inspires', 'take', 'pic', 'ruin', 'surprise', 'excited', 'see', 'future', 'brings', 'chef', 'food']"
